,Gn,mean,std,percentile_rank
17446,TYK2,13.548,0.0,42.65480202190396
7661,IQCF6,13.546,0.0,42.64953664700927
6728,GUCY1B1,13.545,0.0,42.64427127211457
15446,SPDEF,13.543,0.0,42.63900589721988
15780,STON2,13.542,0.0,42.631107834877845
17268,TSPAN2,13.542,0.0,42.631107834877845
8092,KIF2B,13.541,0.0,42.6232097725358
14944,SLC39A1,13.54,0.0,42.615311710193765
7904,KCNG1,13.54,0.0,42.615311710193765
4176,DEPDC1,13.535,0.0,42.60478096040438
4350,DNAAF6,13.535,0.0,42.60478096040438
9065,MAGI1,13.534,0.0,42.59688289806235
7206,HSD17B3,13.531,0.0,42.59161752316765
2862,CEP152,13.528,0.0,42.583719460825606
15965,SYT7,13.528,0.0,42.583719460825606
1375,B3GNTL1,13.523,0.0,42.57582139848357
13377,RBM41,13.516,0.0,42.57055602358888
7391,IFT20,13.51,0.0,42.56265796124684
18212,ZBED8,13.51,0.0,42.56265796124684
12312,PNMA1,13.508,0.0,42.554759898904805
15319,SOHLH1,13.503,0.0,42.549494524010115
5189,F2RL3,13.5,0.0,42.54159646166807
7176,HRH2,13.5,0.0,42.54159646166807
14574,SHB,13.497,0.0,42.53369839932603
13698,RNF11,13.491,0.0,42.523167649536646
7998,KDM1B,13.491,0.0,42.523167649536646
9419,MEX3C,13.491,0.0,42.523167649536646
14732,SLC16A2,13.487,0.0,42.512636899747264
11061,OR1L1,13.485,0.0,42.50473883740523
3814,CWC25,13.485,0.0,42.50473883740523
1439,BBC3,13.483,0.0,42.496840775063184
13624,RILP,13.481,0.0,42.49157540016849
2491,CCL7,13.48,0.0,42.4863100252738
10392,NFE2,13.471,0.0,42.481044650379104
5842,FRMD5,13.462,0.0,42.47577927548441
13765,RNF31,13.461666666666666,8.066794551327892,42.47051390058972
6871,HCFC2,13.459,0.0,42.46524852569503
2975,CGNL1,13.452,0.0,42.45998315080033
17784,UTY,13.451,0.0,42.45471777590564
6193,GHRH,13.441,0.0,42.446819713563606
9284,MCOLN1,13.441,0.0,42.446819713563606
2810,CEBPZOS,13.437,0.0,42.43892165122157
11141,OR4A15,13.436,0.0,42.43365627632688
5576,FCRL2,13.433,0.0,42.42839090143218
8948,LVRN,13.43,0.0,42.42312552653749
5224,FAM102A,13.423,0.0,42.41786015164279
2358,CCDC144NL,13.415,0.0,42.4125947767481
18320,ZEB1,13.409,0.0,42.40732940185341
8551,LENG1,13.408,0.0,42.39943133951137
6109,GCNT3,13.408,0.0,42.39943133951137
9024,MAEL,13.406,0.0,42.39153327716934
17189,TRMT2B,13.404,0.0,42.386267902274646
3409,COL4A4,13.403,0.0,42.38100252737995
12719,PRL,13.396,0.0,42.37573715248526
18073,WNT2B,13.393,0.0,42.37047177759056
881,APRG1,13.391,0.0,42.36520640269587
18112,XCL2,13.39,0.0,42.35994102780118
18248,ZBTB5,13.384,0.0,42.35204296545914
13092,PYHIN1,13.384,0.0,42.35204296545914
16001,TAF11,13.38,0.0,42.34151221566976
14671,SIX6,13.38,0.0,42.34151221566976
14690,SLAMF1,13.377,0.0,42.333614153327716
15744,STK11,13.375,0.0,42.328348778433025
9451,MFSD8,13.366,0.0,42.323083403538334
18651,ZNF507,13.365,0.0,42.31518534119629
9057,MAGED1,13.365,0.0,42.31518534119629
3805,CUL7,13.359,0.0,42.307287278854254
7004,HIVEP1,13.356,0.0,42.30202190395956
14780,SLC22A3,13.355,0.0,42.29675652906487
3018,CHIT1,13.35,0.0,42.291491154170174
7467,IL12B,13.349,0.0,42.28622577927548
6056,GASK1B,13.345,0.0,42.28096040438079
1297,ATP7B,13.338,0.0,42.273062342038756
12585,PPP3R2,13.338,0.0,42.273062342038756
14619,SIAH3,13.334,0.0,42.26516427969671
2121,CACNB3,13.333,0.0,42.25989890480202
13702,RNF113B,13.332,0.0,42.25463352990733
9054,MAGEC1,13.33,0.0,42.24936815501263
18380,ZIC2,13.328,0.0,42.241470092670596
2935,CFAP53,13.328,0.0,42.241470092670596
6956,HEXIM2,13.326,0.0,42.230939342881214
5670,FIG4,13.326,0.0,42.230939342881214
11722,PCSK4,13.323,0.0,42.22304128053918
15291,SNX29,13.319,0.0,42.21777590564449
18390,ZKSCAN4,13.318,0.0,42.21251053074979
998,ARID5B,13.317,0.0,42.204612468407745
16614,TMEM132A,13.317,0.0,42.204612468407745
2894,CER1,13.314,0.0,42.19671440606571
13602,RHOH,13.313,0.0,42.19144903117102
3616,CRLF1,13.311,0.0,42.18618365627633
14770,SLC22A14,13.31,0.0,42.180918281381636
14068,RXRB,13.301,0.0,42.175652906486945
13744,RNF19A,13.3,0.0,42.170387531592255
1860,C1QL4,13.299,0.0,42.16248946925021
2145,CALCOCO1,13.299,0.0,42.16248946925021
4125,DEF8,13.291,0.0,42.15459140690817
14615,SI,13.279,0.0,42.14932603201348
2758,CDKN1A,13.275,0.0,42.144060657118786
17517,UBE2U,13.273,0.0,42.138795282224095
678,ANKRD10,13.271,0.0,42.133529907329404
18729,ZNF595,13.268,0.0,42.12826453243471
2223,CARD17,13.259,0.0,42.122999157540015
2392,CCDC185,13.254,0.0,42.117733782645324
544,ALDH3B2,13.246,0.0,42.11246840775063
7767,ITM2A,13.244,0.0,42.10720303285594
491,AKAP11,13.241,0.0,42.101937657961244
943,ARHGAP29,13.233,0.0,42.09667228306655
8645,LINC01006,13.226,0.0,42.08877422072452
1669,BRSK1,13.226,0.0,42.08877422072452
13749,RNF208,13.225,0.0,42.08087615838247
10582,NOS1AP,13.222999999999999,1.2473363620130713,42.07561078348778
15772,STMP1,13.212,0.0028284271247465066,42.07034540859309
4586,DUSP26,13.206,0.0,42.0650800336984
1338,AVP,13.204,0.0,42.05981465880371
3432,COLQ,13.195,0.0,42.05454928390901
2780,CDS1,13.193,0.0,42.04928390901432
18224,ZBTB20,13.188,0.0,42.04401853411963
7268,HTR2B,13.187,0.0,42.03875315922493
18645,ZNF500,13.184,0.0,42.030855096882895
11986,PHOX2A,13.184,0.0,42.030855096882895
16613,TMEM131L,13.181,0.0,42.02295703454086
8206,KLK2,13.18,0.0,42.01769165964617
11719,PCSK1,13.179,0.0,42.00979359730413
8183,KLHL31,13.179,0.0,42.00979359730413
15555,SPTLC3,13.177,0.0,42.00189553496209
444,AGTR1,13.176,0.0,41.9966301600674
13636,RIMS4,13.17,0.0,41.9913647851727
7909,KCNH2,13.168,0.0,41.98609941027801
594,ALS2,13.167,0.0,41.98083403538332
13577,RHBDD2,13.162,0.0,41.97556866048863
18447,ZNF174,13.161,0.0,41.970303285593936
2943,CFAP73,13.158,0.0,41.965037910699245
10003,MYCL,13.156,0.0,41.959772535804554
4177,DEPDC1B,13.149,0.0,41.954507160909856
11597,PAX6,13.139,0.0,41.949241786015165
17420,TWIST2,13.137,0.0,41.943976411120474
8533,LDLRAD1,13.13,0.0,41.938711036225776
16370,TGFBR2,13.121,0.0,41.933445661331085
5296,FAM169B,13.116,0.0,41.928180286436394
16542,TM6SF2,13.114,0.0,41.91764953664701
6591,GRHL2,13.114,0.0,41.91764953664701
15022,SLC6A15,13.114,0.0,41.91764953664701
4784,EIF2AK1,13.111,0.0,41.90711878685762
14149,SARM1,13.11,0.0,41.90185341196293
8354,KRTAP2-2,13.1065,3.0964205948158905,41.893955349620896
8353,KRTAP2-1,13.1065,3.0964205948158905,41.893955349620896
18232,ZBTB33,13.106,0.0,41.88605728727885
15404,SPATA16,13.102,0.0,41.878159224936816
16435,THUMPD2,13.102,0.0,41.878159224936816
3068,CHRND,13.101,0.0,41.87026116259477
11139,OR3A2,13.097,0.0,41.862363100252736
7019,HLA-DOB,13.097,0.0,41.862363100252736
17371,TTYH1,13.094,0.0,41.8544650379107
2128,CACNG6,13.079,0.0,41.84919966301601
7870,KBTBD2,13.077,0.0,41.84393428812132
10041,MYLK2,13.076,0.0,41.83866891322662
18432,ZNF14,13.073,0.0,41.83077085088458
15283,SNX19,13.073,0.0,41.83077085088458
2053,C9orf116,13.062,0.0,41.82287278854254
9055,MAGEC2,13.061,0.0,41.81760741364785
16176,TC2N,13.06,0.0,41.81234203875316
12369,POLL,13.056,0.0,41.80707666385847
17156,TRIM68,13.05,0.0,41.79917860151643
13674,RNASE10,13.05,0.0,41.79917860151643
11960,PHF21A,13.047,0.0,41.791280539174394
7692,IRF6,13.044,0.0,41.786015164279696
14782,SLC22A5,13.042,0.0,41.780749789385005
6692,GTF2H2,13.0405,2.2747625150771227,41.77548441449031
3429,COLEC12,13.039,0.0,41.77021903959562
10419,NGEF,13.036,0.0,41.764953664700926
6412,GON4L,13.035,0.0,41.759688289806235
18198,YY2,13.026,0.0,41.754422914911544
18746,ZNF618,13.025,0.0,41.74915754001685
15408,SPATA2,13.02,0.0,41.743892165122155
7554,IMMP1L,13.017,0.0,41.738626790227464
4452,DOCK8-AS1,13.016,0.0,41.73336141533277
4207,DGKH,13.005,0.0,41.728096040438075
15145,SMCO1,13.004,0.0,41.722830665543384
9544,MKX,13.002,0.0,41.71756529064869
5990,GAGE2E,12.992,0.0,41.712299915754
14818,SLC25A30,12.989,0.0,41.70703454085931
15216,SNAI1,12.985,0.0,41.70176916596461
113,ABTB2,12.984,0.0,41.69650379106992
10357,NEMP2,12.981,0.0,41.69123841617523
4742,EFNA5,12.973,0.0,41.68597304128054
7925,KCNJ15,12.967,0.0,41.678074978938504
5236,FAM111A,12.967,0.0,41.678074978938504
16390,THAP1,12.966,0.0,41.67017691659646
3032,CHMP4C,12.961,0.0,41.66491154170177
16063,TAS2R14,12.95,0.0,41.657013479359726
265,ADAMDEC1,12.95,0.0,41.657013479359726
2847,CENPQ,12.948,0.0,41.64911541701769
17867,VOPP1,12.944,0.0,41.64121735467565
228,ACTRT2,12.944,0.0,41.64121735467565
6446,GPBP1L1,12.939,0.0,41.63331929233362
5754,FNDC9,12.929,0.0,41.628053917438926
14537,SH2D2A,12.928,0.0,41.62278854254423
4580,DUSP18,12.927,0.0,41.61752316764954
18816,ZNF707,12.924,0.0,41.61225779275484
16189,TCEAL7,12.922,0.0,41.60699241786015
13549,RGPD8,12.921000000000001,6.185770121819918,41.60172704296546
15704,STAP1,12.917,0.0,41.596461668070766
15289,SNX25,12.915,0.0,41.591196293176075
16638,TMEM151B,12.913,0.0,41.585930918281385
16184,TCEAL2,12.911,0.0,41.580665543386694
13547,RGPD5,12.909500000000001,6.202033577787211,41.575400168492
159,ACOT12,12.903,0.0,41.570134793597305
14522,SGO2,12.901,0.0,41.564869418702614
13078,PXT1,12.9,0.0,41.559604043807916
12831,PRSS16,12.899,0.0,41.554338668913225
14893,SLC32A1,12.897,0.0,41.549073294018534
4611,DYM,12.896,0.0,41.5411752316765
8462,LARP6,12.896,0.0,41.5411752316765
13341,RBBP8NL,12.893,0.0,41.53327716933446
3593,CREBRF,12.886,0.0,41.52537910699242
9382,MESP1,12.886,0.0,41.52537910699242
327,ADGRE3,12.885,0.0,41.51748104465038
17267,TSPAN19,12.879,0.0,41.51221566975568
3108,CIDEB,12.872,0.0,41.50695029486099
16404,THBS2,12.871,0.0,41.5016849199663
6415,GORAB,12.868,0.0,41.49641954507161
17254,TSNARE1,12.867,0.0,41.49115417017692
4318,DMAC1,12.864,0.0,41.48588879528222
12019,PIFO,12.861,0.0,41.48062342038753
14654,SIRPB2,12.857,0.0,41.47535804549284
10477,NKTR,12.855,0.0,41.46482729570346
17741,USP35,12.855,0.0,41.46482729570346
1047,ARMCX5,12.855,0.0,41.46482729570346
838,APLNR,12.854,0.0,41.45429654591407
6524,GPR37L1,12.853,0.0,41.44903117101938
567,ALG9,12.852500000000001,18.163451888338848,41.441133108677334
16208,TCF7L2,12.852500000000001,9.973741148636254,41.441133108677334
5248,FAM122A,12.852,0.0,41.4332350463353
3420,COL7A1,12.848,0.0,41.42796967144061
2151,CALHM2,12.841,0.0,41.422704296545916
583,ALOX15B,12.83,0.0,41.417438921651225
2366,CCDC153,12.827,0.0,41.40954085930918
10788,NUAK2,12.827,0.0,41.40954085930918
1949,C2orf74,12.825,0.0,41.40164279696714
13133,RAB17,12.824,0.0,41.39637742207245
17749,USP42,12.823,0.0,41.38847935973041
15678,ST6GALNAC4,12.823,0.0,41.38847935973041
9746,MRPL36,12.812,0.0,41.380581297388375
8377,KRTAP4-9,12.811,0.0,41.375315922493684
1827,C17orf97,12.808,0.0,41.37005054759899
9068,MAGIX,12.807,0.0,41.3647851727043
3592,CREBL2,12.806,0.0,41.359519797809604
5941,GAB1,12.799,0.0,41.35162173546757
4172,DENND5B,12.799,0.0,41.35162173546757
8396,KRTAP9-7,12.797,0.0,41.343723673125524
8538,LDOC1,12.793,0.0,41.33845829823083
8144,KLF2,12.789,0.0,41.33319292333614
5415,FAM83B,12.786,0.0,41.32792754844145
8401,KSR1,12.78,0.0,41.32266217354676
14565,SH3RF2,12.778,0.0,41.31739679865206
6765,H2AB3,12.777,0.0,41.31213142375737
4551,DTL,12.775,0.0,41.30686604886268
392,AFAP1,12.774,0.0,41.30160067396799
16424,THPO,12.763,0.0,41.29633529907329
7872,KBTBD4,12.761,0.0,41.2910699241786
4744,EFNB2,12.76,0.0,41.28580454928391
11634,PCDH7,12.756,0.0,41.277906486941866
6267,GLIS1,12.756,0.0,41.277906486941866
6014,GALNT16,12.752,0.0,41.27000842459983
3545,CPNE8,12.747,0.0,41.26474304970514
3610,CRISP2,12.743,0.0,41.25947767481045
14982,SLC49A3,12.74,0.0,41.25157961246841
8232,KMT2D,12.74,0.0,41.25157961246841
15576,SRF,12.738,0.0,41.24368155012637
12402,POLR3GL,12.731,0.0,41.23841617523168
9362,MEIG1,12.727,0.0,41.23315080033698
11542,PAPPA,12.726,0.0,41.22788542544229
9998,MYBPHL,12.723,0.0,41.2226200505476
14864,SLC29A2,12.709,0.0,41.21472198820556
17767,USP9Y,12.709,0.0,41.21472198820556
4716,EFCAB1,12.707,0.0,41.20419123841618
16082,TAS2R8,12.707,0.0,41.20419123841618
7672,IQSEC2,12.704,0.0,41.196293176074136
10607,NPAT,12.703,0.0,41.191027801179445
3387,COL13A1,12.702,0.0,41.18576242628475
12045,PIK3C2B,12.692,0.0,41.180497051390056
5787,FOXF1,12.689,0.0,41.175231676495365
1515,BEST4,12.687,0.0,41.169966301600674
14160,SATB1,12.684,0.0,41.16470092670598
7845,KANSL1,12.681,0.0,41.15943555181129
12257,PLPP7,12.678,0.0,41.1541701769166
12711,PRKD3,12.672,0.0,41.1489048020219
8747,LOXL1,12.667,0.0,41.13837405223252
9661,MPHOSPH9,12.667,0.0,41.13837405223252
8198,KLHL9,12.667,0.0,41.13837405223252
102,ABL2,12.666,0.0,41.12521061499579
18755,ZNF626,12.666,0.0,41.12521061499579
15389,SPANXA2,12.665,0.0,41.11731255265375
209,ACTL6B,12.648,0.0,41.10941449031171
11459,P3H3,12.648,0.0,41.10941449031171
5994,GAGE8,12.645,0.0,41.10151642796967
3629,CRTAM,12.644,0.0,41.09625105307498
7312,ICAM5,12.642,0.0,41.09098567818029
2593,CD28,12.641,0.0,41.0857203032856
9093,MAN2A2,12.639,0.0,41.0804549283909
2243,CASKIN2,12.633,0.0,41.07518955349621
13233,RADX,12.631,0.0,41.06992417860152
9543,MKS1,12.63,0.0,41.06465880370682
4267,DIPK1A,12.625,0.0,41.05939342881213
12121,PKN3,12.624,0.0,41.05412805391744
16742,TMEM260,12.62,0.0,41.04886267902275
10664,NPTXR,12.618,0.0,41.043597304128056
2867,CEP19,12.617,0.0,41.038331929233365
762,ANTKMT,12.613,0.0,41.033066554338674
12368,POLK,12.611,0.0,41.027801179443976
18074,WNT3,12.606,0.0,41.02253580454928
16661,TMEM177,12.6,0.0,41.01727042965459
11889,PFKFB4,12.595,0.0,41.012005054759896
15459,SPECC1L-ADORA2A,12.591,0.0,41.00410699241786
1090,ART1,12.591,0.0,41.00410699241786
15900,SVOPL,12.589,0.0,40.996208930075824
8341,KRTAP13-3,12.586,0.0,40.98831086773379
15954,SYT12,12.586,0.0,40.98831086773379
3399,COL23A1,12.583,0.0,40.980412805391744
16262,TECRL,12.581,0.0,40.97514743049705
15516,SPPL2C,12.579,0.0,40.969882055602355
17686,USB1,12.576,0.0,40.964616680707664
18259,ZC2HC1C,12.574,0.0,40.95935130581297
7874,KBTBD7,12.573,0.0,40.95408593091828
12260,PLPPR3,12.572,0.0,40.94882055602359
6739,GXYLT2,12.57,0.0,40.9435551811289
7142,HOXD11,12.568,0.0,40.9382898062342
6030,GALR3,12.567,0.0,40.93302443133951
16309,TEX12,12.564,0.0,40.92775905644482
669,ANKHD1-EIF4EBP3,12.563,0.0,40.92249368155013
18572,ZNF385A,12.561,0.0,40.914595619208086
10595,NOX1,12.561,0.0,40.914595619208086
1371,B3GNT6,12.56,0.0,40.904064869418704
8515,LCNL1,12.56,0.0,40.904064869418704
229,ACTRT3,12.558,0.0,40.89616680707666
4509,DQX1,12.556,0.0,40.89090143218197
529,ALAS1,12.555,0.0,40.88563605728728
10938,OGFRL1,12.549,0.0,40.88037068239259
8222,KLRD1,12.533,0.0,40.8751053074979
12089,PITPNM1,12.53,0.0,40.8698399326032
15887,SUSD5,12.529,0.0,40.86457455770851
5988,GAGE2A,12.527,0.0,40.85930918281382
5281,FAM160B2,12.525,0.0,40.85404380791912
614,AMIGO2,12.523,0.0,40.84877843302443
16405,THBS3,12.517,0.0,40.84351305812974
15001,SLC5A1,12.516,0.0,40.838247683235046
15292,SNX29P2,12.515,0.0,40.832982308340355
17998,WDR45,12.514333333333333,0.008504900548115124,40.827716933445664
3413,COL5A2,12.514,0.0,40.82245155855097
11309,OR6N2,12.513,0.0,40.817186183656275
5277,FAM157C,12.509,0.0,40.80665543386689
5275,FAM157A,12.509,0.0,40.80665543386689
5276,FAM157B,12.509,0.0,40.80665543386689
13626,RILPL2,12.506,0.0,40.79349199663016
2423,CCDC61,12.506,0.0,40.79349199663016
17966,WBP2NL,12.505,0.0,40.78559393428812
2460,CCER1,12.491,0.0,40.78032855939343
18150,XYLT1,12.489,0.0,40.77506318449874
7852,KAT2A,12.482,0.0,40.76979780960404
2465,CCKAR,12.48,0.0,40.76453243470935
15689,STAB1,12.476,0.0,40.75926705981466
11107,OR2L3,12.475,0.0,40.75400168491996
13421,RCBTB1,12.473,0.0,40.74873631002527
6127,GDF3,12.468,0.0,40.74347093513058
12218,PLEKHH3,12.46,0.0,40.73820556023589
16147,TBCK,12.458,0.0,40.7329401853412
9417,MEX3A,12.456,0.0,40.7276748104465
985,ARHGEF5,12.454,0.0,40.72240943555181
16652,TMEM169,12.453,0.0,40.71714406065712
14189,SCAPER,12.448,0.0,40.71187868576243
4344,DNA2,12.441,0.0,40.70661331086774
13226,RAD52,12.439,0.0,40.70134793597304
17916,VSTM2A,12.438,0.0,40.693449873631
4382,DNAJB8,12.438,0.0,40.693449873631
10215,NCBP2L,12.437,0.0,40.68555181128896
4473,DPF1,12.435,0.0,40.67765374894692
11979,PHLDB1,12.435,0.0,40.67765374894692
9564,MLXIP,12.432,0.0,40.66975568660489
10989,OR10A7,12.426,0.0,40.664490311710196
15481,SPIN3,12.425,0.0,40.659224936815505
2290,CBLIF,12.423,0.0,40.65132687447346
3147,CLCA2,12.423,0.0,40.65132687447346
3926,CYP4X1,12.418,0.0,40.64342881213142
11319,OR7A5,12.417,0.0,40.63816343723673
9307,MDM2,12.416,0.0,40.632898062342036
13963,RRH,12.411,0.0,40.625
6521,GPR34,12.411,0.0,40.625
5139,EXO5,12.41,0.0,40.617101937657964
16618,TMEM132E,12.408,0.0,40.60920387531593
9641,MORN3,12.408,0.0,40.60920387531593
2097,CABP2,12.402,0.0,40.59867312552654
10687,NR2F1,12.402,0.0,40.59867312552654
33,ABCA2,12.397,0.0,40.585509688289804
13900,RPRM,12.397,0.0,40.585509688289804
1490,BCLAF3,12.397,0.0,40.585509688289804
18088,WRN,12.393,0.0,40.57497893850042
1809,C16orf90,12.39,0.0,40.56971356360573
256,ADAM23,12.385,0.0,40.56444818871104
3671,CSF3R,12.382,0.0,40.55918281381634
5005,EPPIN,12.373,0.0,40.55391743892165
3099,CIART,12.372,0.0,40.546019376579615
14663,SIRT7,12.372,0.0,40.546019376579615
1799,C16orf47,12.367,0.0,40.53812131423757
10693,NR4A2,12.359,0.0,40.53285593934288
13024,PTPRE,12.356,0.0,40.52759056444819
7875,KBTBD8,12.354,0.0,40.5223251895535
11658,PCDHB15,12.348,0.0,40.5170598146588
13483,RERE,12.346,0.0,40.509161752316764
9193,MARF1,12.346,0.0,40.509161752316764
17971,WDFY3,12.345,0.0,40.50126368997473
15313,SOCS7,12.337,0.0,40.49599831508004
6063,GATA6,12.334,0.0,40.49073294018534
7339,IER5L,12.329,0.0,40.48020219039596
16829,TMPRSS11A,12.329,0.0,40.48020219039596
3633,CRTC3,12.329,0.0,40.48020219039596
3267,CLUAP1,12.325,0.0,40.46967144060657
1826,C17orf80,12.318,0.0,40.46440606571188
3053,CHRM4,12.312,0.0,40.45650800336984
14155,SASH1,12.312,0.0,40.45650800336984
3589,CREB3L4,12.311,0.0,40.44597725358046
1011,ARL16,12.311,0.0,40.44597725358046
5954,GABRA1,12.307,0.0,40.438079191238415
2155,CALHM6,12.306,0.0,40.432813816343725
14516,SGK1,12.305,0.0,40.42754844144903
1460,BCAS4,12.296,0.0,40.422283066554336
15458,SPECC1L,12.2935,0.12657211383239095,40.417017691659645
18446,ZNF17,12.289,9.514828847646182,40.411752316764954
3920,CYP4F12,12.288,0.0,40.40648694187026
12101,PJA2,12.287,0.0,40.40122156697557
18064,WNK2,12.282,0.0,40.39595619208088
11430,OXCT2,12.281,0.0,40.39069081718618
10139,NAGPA,12.28,0.0,40.38542544229149
11944,PHC1,12.274,0.0,40.3801600673968
15634,SSH2,12.27,0.0,40.37226200505476
2150,CALHM1,12.27,0.0,40.37226200505476
17291,TSPYL4,12.265,0.0,40.36436394271272
7609,INSIG2,12.262,0.0,40.35909856781803
3004,CHD9,12.247,0.0,40.35383319292334
3699,CSRNP1,12.246,0.0,40.34856781802864
17642,UNCX,12.242,0.0,40.34330244313395
8751,LPA,12.232,0.0,40.33803706823926
9376,MEP1A,12.23,0.0,40.33277169334457
2016,C6orf201,12.229,0.0,40.32750631844987
1714,BTNL2,12.224,0.0,40.32224094355518
6107,GCNT1,12.223,0.0,40.31697556866049
8010,KDM5C,12.22,0.0,40.30907750631845
15935,SYNGR4,12.22,0.0,40.30907750631845
16910,TNKS2,12.213,0.0,40.30117944397641
5643,FGFBP2,12.197,0.0,40.29591406908172
12482,PPFIA3,12.196,0.0,40.28801600673968
11100,OR2H2,12.196,0.0,40.28801600673968
6500,GPR162,12.195,0.0,40.27485256950295
1847,C19orf73,12.195,0.0,40.27485256950295
8160,KLHDC8B,12.195,0.0,40.27485256950295
4215,DHDDS,12.189,0.0,40.26432181971356
569,ALKAL2,12.187,0.0,40.25905644481887
9449,MFSD6,12.186,0.0,40.25115838247683
3724,CT45A2,12.186,0.0,40.25115838247683
12577,PPP2R5B,12.184,0.0,40.24062763268745
3933,CYREN,12.184,0.0,40.24062763268745
5634,FGF23,12.177,0.0,40.23272957034541
18811,ZNF705B,12.168,0.0,40.22746419545072
957,ARHGAP6,12.167,0.0,40.21956613310868
12783,PRR15L,12.167,0.0,40.21956613310868
1619,BORCS8,12.165,0.0,40.211668070766635
11708,PCNT,12.163,0.0,40.206402695871944
11770,PDE7A,12.162,0.0,40.20113732097725
11862,PEX10,12.158,0.0,40.19323925863522
11431,OXER1,12.158,0.0,40.19323925863522
11178,OR4M1,12.146,0.0,40.182708508845835
3957,DACT3,12.146,0.0,40.182708508845835
8660,LINC01587,12.142,0.0,40.17481044650379
6570,GPX6,12.135,0.0,40.1695450716091
9973,MUTYH,12.13,0.0,40.1642796967144
5047,ERI2,12.127,0.0,40.15901432181971
6298,GLYATL3,12.124,0.0,40.15374894692502
14592,SHISA7,12.123,0.0,40.14848357203033
2238,CARTPT,12.116,0.0,40.14321819713564
4437,DNTT,12.114,0.0,40.13795282224094
8252,KPTN,12.113,0.0,40.13268744734625
3996,DCAF10,12.111,0.0,40.12742207245156
12220,PLEKHM1,12.11,0.0,40.12215669755687
12777,PRR11,12.1035,1.6397806255716032,40.11689132266218
6103,GCM1,12.101,0.0,40.11162594776748
13776,RNF6,12.099,0.0,40.10636057287279
10354,NELL2,12.097,0.0,40.1010951979781
4015,DCANP1,12.095,0.0,40.0958298230834
6960,HFE,12.094,0.0,40.09056444818871
4099,DDX4,12.092,0.0,40.08529907329402
379,ADRA2B,12.09,0.0,40.080033698399326
18101,WWP1,12.086,0.0,40.074768323504635
8229,KMT2A,12.082,0.0,40.069502948609944
8674,LINGO3,12.079,0.0,40.06423757371525
10694,NR4A3,12.075,0.0,40.058972198820555
15728,STC1,12.074,0.0,40.053706823925864
5602,FES,12.073,0.0,40.04580876158382
12336,POC1A,12.073,0.0,40.04580876158382
310,ADCY9,12.072,0.0,40.03527801179444
2403,CCDC28A,12.072,0.0,40.03527801179444
1411,BAHD1,12.069,0.0,40.02211457455771
3314,CNKSR1,12.069,0.0,40.02211457455771
13118,R3HDM2,12.069,0.0,40.02211457455771
7956,KCNN3,12.068,0.0,40.01158382476832
4189,DESI2,12.065,0.0,40.00631844987363
1442,BBS1,12.0615,3.301481561359991,40.001053074978934
13556,RGS14,12.055,0.0,39.99578770008424
7071,HNF4A,12.048,0.0,39.99052232518955
11824,PDZD4,12.047,0.0,39.982624262847516
16863,TNFAIP3,12.047,0.0,39.982624262847516
13579,RHBDF1,12.045,0.0,39.97472620050548
18183,YPEL4,12.044,0.0,39.966828138163436
18324,ZFAND2A,12.044,0.0,39.966828138163436
11489,PADI3,12.038,0.0,39.9589300758214
6980,HIC2,12.037,0.0,39.95366470092671
18756,ZNF627,12.035,0.0,39.94839932603201
13257,RAMP2,12.033,0.0,39.93786857624263
1943,C2orf50,12.033,0.0,39.93786857624263
3425,COL9A3,12.033,0.0,39.93786857624263
14606,SHOX2,12.028,1.2247089450150999,39.92733782645324
7218,HSF2BP,12.026,0.0,39.92207245155855
12347,POGK,12.025,0.0,39.91680707666386
5232,FAM110A,12.024,0.0,39.91154170176917
4162,DENND1B,12.022,0.0,39.906276326874476
17178,TRMO,12.019,0.0,39.901010951979785
7001,HIPK4,12.018,0.0,39.89574557708509
13484,RERG,12.016,0.0,39.8852148272957
